tweet_id,user_id,camp_type,community,annotator_1,annotator_2,annotator_3,final_label,prediction
1655530637552484354,1504825450731913216,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654540235324235779,248962529,BLM - Crossing,C2-1,non-toxic,toxic,toxic,toxic,toxic
1654606012769267715,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655536887275061253,20288594,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1656361190568652824,1306242163945221888,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656378230579027968,244752072,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1657040798045679616,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1655899814691741696,720323991894798336,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656805135065178112,40722792,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656047317537964037,1221462414744596480,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654040843106304001,15985111,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655718431126061056,2482184095,BLM - Crossing,C2-1,non-toxic,non-toxic,toxic,non-toxic,toxic
1653021465963536385,1205226529455632384,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1661024643090907147,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1656042824494878722,10252962,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657637476016504832,1578114042488651776,BLM - Crossing,C4-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656044373895970816,2234760798,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653398021298634753,1639107562766323712,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655988134306250784,1178291623740035072,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653882992601833472,701074879278407680,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1655611670486560775,1221462414744596480,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655900379312209921,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1655177476169949184,928712572471336960,BLM - Crossing,C2-1,toxic,toxic,non-toxic,toxic,non-toxic
1654153025202561024,1199713522785103872,BLM - Crossing,C4-2,non-toxic,toxic,toxic,toxic,toxic
1655036666115940357,3067390639,BLM - Crossing,C6-2,toxic,toxic,non-toxic,toxic,non-toxic
1654646799154528258,72590123,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656713905392222208,1405083276,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654165100435996674,1503491238359539712,BLM - Crossing,C4-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654406338783354882,2360306959,BLM - Crossing,C2-1,non-toxic,toxic,non-toxic,non-toxic,non-toxic
1654478489653846016,1520098948828078080,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1656479075714703360,874916178,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654221936602365956,3067390639,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655227999246069763,22616123,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1653789137730691076,18052474,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654225573198143497,3067390639,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1656985785952862210,1257652474925719552,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654889867375935489,2949261587,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655730838904995841,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657312503703937024,1315970255705997312,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654628502702809088,1594786609404252160,BLM - Crossing,C6-2,non-toxic,non-toxic,toxic,non-toxic,non-toxic
1654406513501392897,2360306959,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653726238916358148,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1653597140818575361,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654461701159374850,467966784,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653419606109978624,824706035076075520,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1654104692434128901,1221844062719946752,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1657715372923973633,849400043065004032,BLM - Crossing,C2-1,non-toxic,toxic,toxic,toxic,toxic
1655803782653943809,1599663428116807680,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1654227085022609408,1367127244456538112,BLM - Crossing,C6-2,toxic,toxic,non-toxic,toxic,non-toxic
1656033939012849664,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656271217836584961,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653112807083106313,1268223690480615424,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655698150726746112,1002585917008351232,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1645312119661817856,24491044,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1655184543060570112,1547773091786289152,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653752834523901955,1498693504788316160,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653898516916236291,979159105234505600,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1654299132486647808,1480017385704734720,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1657515058853826562,1243560408025198592,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654973758728441856,736273066725015552,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655268438313402374,1640929196,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655276519240114178,21728303,BLM - Crossing,C2-2,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656095779918864386,1332630685,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656398619396968448,1230011019390382080,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654583868748447745,1148408072,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1654605032560418817,1395033337014722560,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655607991859654660,403771200,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656021428955754496,288277167,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656972633269837837,96149284,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656027448633434112,2836421,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1405244468568145921,942156122,BLM - Crossing,C3-1,toxic,non-toxic,non-toxic,non-toxic,toxic
1652962005345619969,3241707920,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656484899581227008,959552100979150848,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656471106893619200,1642964936690114560,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1656073956258988032,22187085,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653595157558886400,1650973358,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1576099087958822912,1640929196,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1654944567232466944,1368952093407506432,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1654818365632856064,2836421,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653572256298156033,286998245,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656823237496524805,452540168,BLM - Crossing,C4-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657402044649488384,27493883,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653188487389270021,1100273579415855232,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1621185058152275970,1326816010528301056,BLM - Crossing,C2-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652934327209193472,939743193674977152,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1656722556853047296,336149884,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1653081190080086016,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656392083274432516,950531,BLM - Crossing,C3-1,toxic,non-toxic,toxic,toxic,non-toxic
1657815299415236608,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1575095587896426496,16873455,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,non-toxic
1656025891917447174,1264890456070139904,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656600209982476291,14173315,BLM - Crossing,C2-2,toxic,toxic,non-toxic,toxic,non-toxic
1653107272850243585,148864242,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656389936831152130,764187379,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656847272062382080,24491044,BLM - Crossing,C6-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653616497825046529,1064305123856396416,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1655963158027067394,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1656818974481428480,85601740,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1654996472088219653,1000520634710003584,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1657761195414425600,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657734015154114563,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655259558623715335,1547773091786289152,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653276514887294978,19563264,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1656825470803910657,1148705415909105664,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653931175830867968,386072477,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654151232959791107,16041234,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654289462145302528,548384458,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655690179162648576,1618983538338021376,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654121630984179712,1471970787305218048,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653485328760463362,1341438827534168064,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656458003820826624,32871086,BLM - Crossing,C3-1,toxic,toxic,non-toxic,toxic,non-toxic
1640835307452137472,16116288,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656689952472682496,370657843,BLM - Crossing,C4-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654347848681689088,316930595,BLM - Crossing,C2-1,toxic,non-toxic,non-toxic,non-toxic,toxic
1654823367327793152,18510860,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656154905692844033,3013191149,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656421529012387840,133938408,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657830439107670017,95023423,BLM - Crossing,C4-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656364459827290113,4326150502,BLM - Crossing,C6-2,toxic,toxic,non-toxic,toxic,non-toxic
1655545183524597772,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652692502644940801,2328728562,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655614873768800274,1422543819015397376,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1656929050164592641,2906390281,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1654951189685972994,1579555259231477760,BLM - Crossing,C3-3,non-toxic,toxic,toxic,toxic,toxic
1636336720269434882,812690513556017152,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1657816702653014017,829528482497646592,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,toxic
1653367193592266752,2234760798,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656837643349417986,21268897,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653912351765147648,130617778,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1657519402768637952,268610103,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652840025044787200,1069470488307687424,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657524049604677635,18082945,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655920598579552256,10946932,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656252412246601728,1526926261607706624,BLM - Crossing,C2-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654181683019513857,31366720,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657495300183818241,452540168,BLM - Crossing,C4-2,non-toxic,non-toxic,toxic,non-toxic,non-toxic
1653441791356702720,31655417,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1440830847016308743,551349832,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1654950731164577795,867194376912592896,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652029256484913154,1584923709185441792,BLM - Crossing,C3-2,non-toxic,toxic,toxic,toxic,toxic
1652903171461910528,85601740,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1652506986792079362,16635277,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655548757088272387,846183679630049280,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653955436972744706,1266409019553591296,BLM - Crossing,C2-2,toxic,non-toxic,toxic,toxic,non-toxic
1653779386271686657,111922973,BLM - Crossing,C4-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654809452237963264,2234760798,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654476679459528705,21728303,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654043728992935941,1438521726963310592,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1657457925160411141,1434023908370354176,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1653885054005792771,30168505,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,toxic
1651035671593889794,1230011019390382080,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654609149148254211,1298372735383605248,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653922640526974977,14437914,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1631741389057785871,1423450712818733056,BLM - Crossing,C3-1,toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654521063710027779,878284831,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654846568233594880,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1655359344710483969,717121215727591424,BLM - Crossing,C3-3,toxic,toxic,toxic,toxic,toxic
1653423516455239681,1268575331214151680,BLM - Crossing,C6-1,non-toxic,toxic,non-toxic,non-toxic,toxic
1657366963616620544,1642638119399829504,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1455326455156588552,1184962155122216960,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655666483098255361,132339474,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1651302851014950923,7768402,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655225031255793665,2621314575,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1653713974985125888,140237362,BLM - Crossing,C3-3,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654509324322889730,1149024099995475968,BLM - Crossing,C4-2,non-toxic,non-toxic,toxic,non-toxic,toxic
1654513738957967362,3067390639,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1631839634518085635,1520612280643162112,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1654886610805063680,35606154,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654620046646206467,1318262051521875968,BLM - Crossing,C6-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656857497041502209,55060090,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653915619094564866,107825193,BLM - Crossing,C3-1,toxic,toxic,non-toxic,toxic,non-toxic
1043291191540940800,23373309,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656177267213746177,16116288,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653028511165083648,467966784,BLM - Crossing,C2-2,non-toxic,toxic,non-toxic,non-toxic,toxic
1655918585947082752,818893114979061760,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1653529611555205124,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1501629944165806093,27493883,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656016257274060811,20280088,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654454776682225665,27493883,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1635410157306773504,126062842,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1656466933766602752,720125234,BLM - Crossing,C2-1,non-toxic,non-toxic,non-toxic,non-toxic,toxic
1641909736537747457,1640929196,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655008288155615238,1427302642263470080,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1329197835800154117,1917731,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1653334533738049540,800707492346925056,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654497682071617537,1488309658376806400,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,non-toxic
1656016102562963462,14173315,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655251990379675649,15322803,BLM - Crossing,C6-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655277109546213377,328744452,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654590015505137664,3856305322,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655058709515730944,19563264,BLM - Crossing,C3-1,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1654962768141860864,2517897416,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1656686522748502017,2289770467,BLM - Crossing,C2-2,toxic,toxic,toxic,toxic,toxic
1654280620980293633,2868329501,BLM - Crossing,C3-1,non-toxic,non-toxic,toxic,non-toxic,toxic
1657041092661977090,30349566,BLM - Crossing,C2-1,toxic,toxic,toxic,toxic,non-toxic
1653473086774321153,4892800857,BLM - Crossing,C6-1,toxic,toxic,toxic,toxic,toxic
1654683546366226432,1478455589881712640,BLM - Crossing,C6-2,toxic,toxic,toxic,toxic,toxic
1612114809247629312,1549456279361527808,BLM - Crossing,C3-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1655114712672092160,29917096,BLM - Crossing,C2-2,non-toxic,non-toxic,non-toxic,non-toxic,non-toxic
1635398408252030978,1575205434843049984,BLM - Crossing,C3-1,toxic,toxic,toxic,toxic,non-toxic
1654870387522502660,757250499787751424,BLM - Crossing,C3-2,toxic,non-toxic,toxic,toxic,toxic